time, Vca, Voa, VoVca, Vcn, Von, VoVcn, Tbv, Vbv,
6.209062, 1.661279, 1.587158, -0.074121,   1.654834, 1.650806, -0.004028,   1.673364, 0.037866,
6.233286, 1.661279, 1.587158, -0.074121,   1.654834, 1.658862, 0.004028,   1.677393, 0.035449,
6.257278, 1.661279, 1.587158, -0.074121,   1.653223, 1.653223, 0.000000,   1.674976, 0.039478,
6.281190, 1.661279, 1.587158, -0.074121,   1.641138, 1.656445, 0.015308,   1.670142, 0.027393,
6.304968, 1.661279, 1.587158, -0.074121,   1.647583, 1.635498, -0.012085,   1.670142, 0.025781,
6.329188, 1.661279, 1.587158, -0.074121,   1.643555, 1.640332, -0.003223,   1.668530, 0.025781,
6.353520, 1.661279, 1.587158, -0.074121,   1.643555, 1.648389, 0.004834,   1.665308, 0.025781,
6.377411, 1.661279, 1.587158, -0.074121,   1.648389, 1.653223, 0.004834,   1.669336, 0.025781,
6.401305, 1.661279, 1.587158, -0.074121,   1.649194, 1.650000, 0.000806,   1.666113, 0.027393,
6.425187, 1.661279, 1.587158, -0.074121,   1.648389, 1.637109, -0.011279,   1.670142, 0.025781,
6.449533, 1.661279, 1.587158, -0.074121,   1.647583, 1.650000, 0.002417,   1.669336, 0.021753,
6.473456, 1.661279, 1.587158, -0.074121,   1.647583, 1.648389, 0.000806,   1.670142, 0.023364,
6.497319, 1.661279, 1.587158, -0.074121,   1.650000, 1.643555, -0.006445,   1.670142, 0.026587,
6.521412, 1.661279, 1.587158, -0.074121,   1.649194, 1.639526, -0.009668,   1.672559, 0.023364,
6.545745, 1.661279, 1.587158, -0.074121,   1.643555, 1.645166, 0.001611,   1.670142, 0.026587,
6.569676, 1.661279, 1.587158, -0.074121,   1.649194, 1.682227, 0.033032,   1.666113, 0.025781,
6.593520, 1.661279, 1.587158, -0.074121,   1.664502, 1.674976, 0.010474,   1.678198, 0.035449,
6.617408, 1.661279, 1.587158, -0.074121,   1.660474, 1.661279, 0.000806,   1.673364, 0.034644,
6.641531, 1.661279, 1.587158, -0.074121,   1.662085, 1.644360, -0.017725,   1.674170, 0.036255,
6.665643, 1.661279, 1.587158, -0.074121,   1.660474, 1.665308, 0.004834,   1.676587, 0.035449,
6.689632, 1.661279, 1.587158, -0.074121,   1.657251, 1.673364, 0.016113,   1.676587, 0.034644,
6.713524, 1.661279, 1.587158, -0.074121,   1.658862, 1.621802, -0.037060,   1.677393, 0.035449,
6.737743, 1.661279, 1.587158, -0.074121,   1.661279, 1.654834, -0.006445,   1.672559, 0.038672,
6.761975, 1.661279, 1.587158, -0.074121,   1.654834, 1.652417, -0.002417,   1.677393, 0.037866,
6.786186, 1.661279, 1.587158, -0.074121,   1.658057, 1.652417, -0.005640,   1.677393, 0.039478,
6.810298, 1.661279, 1.587158, -0.074121,   1.662085, 1.627441, -0.034644,   1.674170, 0.035449,
6.834599, 1.661279, 1.587158, -0.074121,   1.658862, 1.658057, -0.000806,   1.677393, 0.036255,
6.858858, 1.661279, 1.587158, -0.074121,   1.658057, 1.653223, -0.004834,   1.677393, 0.035449,
6.882993, 1.661279, 1.587158, -0.074121,   1.652417, 1.669336, 0.016919,   1.677393, 0.037866,
6.906850, 1.661279, 1.587158, -0.074121,   1.654834, 1.662891, 0.008057,   1.674976, 0.035449,
6.930741, 1.661279, 1.587158, -0.074121,   1.645166, 1.644360, -0.000806,   1.666919, 0.026587,
6.954854, 1.661279, 1.587158, -0.074121,   1.645166, 1.650000, 0.004834,   1.670947, 0.023364,
6.978849, 1.661279, 1.587158, -0.074121,   1.645972, 1.662085, 0.016113,   1.670947, 0.026587,
7.002747, 1.661279, 1.587158, -0.074121,   1.648389, 1.647583, -0.000806,   1.664502, 0.023364,
7.026990, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.666919, 0.025781,
7.050966, 1.661279, 1.587158, -0.074121,   1.649194, 1.670142, 0.020947,   1.668530, 0.026587,
7.073203, 1.661279, 1.587158, -0.074121,   1.648389, 1.647583, -0.000806,   1.669336, 0.026587,
7.097294, 1.661279, 1.587158, -0.074121,   1.647583, 1.648389, 0.000806,   1.670947, 0.026587,
7.121202, 1.661279, 1.587158, -0.074121,   1.650000, 1.645972, -0.004028,   1.669336, 0.021753,
7.145528, 1.661279, 1.587158, -0.074121,   1.650000, 1.653223, 0.003223,   1.670142, 0.027393,
7.169500, 1.661279, 1.587158, -0.074121,   1.648389, 1.652417, 0.004028,   1.664502, 0.026587,
7.193411, 1.661279, 1.587158, -0.074121,   1.652417, 1.625024, -0.027393,   1.670947, 0.028198,
7.217535, 1.661279, 1.587158, -0.074121,   1.652417, 1.649194, -0.003223,   1.662891, 0.028198,
7.241841, 1.661279, 1.587158, -0.074121,   1.662891, 1.657251, -0.005640,   1.677393, 0.034644,
7.265976, 1.661279, 1.587158, -0.074121,   1.662891, 1.656445, -0.006445,   1.677393, 0.035449,
7.290076, 1.661279, 1.587158, -0.074121,   1.658057, 1.631470, -0.026587,   1.674170, 0.035449,
7.314184, 1.661279, 1.587158, -0.074121,   1.662085, 1.664502, 0.002417,   1.677393, 0.038672,
7.338343, 1.661279, 1.587158, -0.074121,   1.662085, 1.658057, -0.004028,   1.670947, 0.037866,
7.362421, 1.661279, 1.587158, -0.074121,   1.662085, 1.653223, -0.008862,   1.673364, 0.035449,
7.386625, 1.661279, 1.587158, -0.074121,   1.658057, 1.654834, -0.003223,   1.674976, 0.035449,
7.410740, 1.661279, 1.587158, -0.074121,   1.658057, 1.645166, -0.012891,   1.674170, 0.037866,
7.434961, 1.661279, 1.587158, -0.074121,   1.657251, 1.658862, 0.001611,   1.674976, 0.039478,
7.458968, 1.661279, 1.587158, -0.074121,   1.656445, 1.648389, -0.008057,   1.676587, 0.037866,
7.483200, 1.661279, 1.587158, -0.074121,   1.654834, 1.668530, 0.013696,   1.676587, 0.038672,
7.506960, 1.661279, 1.587158, -0.074121,   1.654028, 1.650806, -0.003223,   1.677393, 0.038672,
7.531067, 1.661279, 1.587158, -0.074121,   1.657251, 1.654834, -0.002417,   1.676587, 0.033838,
7.555202, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.669336, 0.024976,
7.579061, 1.661279, 1.587158, -0.074121,   1.647583, 1.662891, 0.015308,   1.662891, 0.023364,
7.602960, 1.661279, 1.587158, -0.074121,   1.647583, 1.645166, -0.002417,   1.666113, 0.026587,
7.627188, 1.661279, 1.587158, -0.074121,   1.650806, 1.643555, -0.007251,   1.670142, 0.030615,
7.651416, 1.661279, 1.587158, -0.074121,   1.647583, 1.666113, 0.018530,   1.670142, 0.024976,
7.675415, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.670142, 0.022559,
7.699297, 1.661279, 1.587158, -0.074121,   1.649194, 1.648389, -0.000806,   1.670142, 0.025781,
7.723420, 1.661279, 1.587158, -0.074121,   1.650000, 1.645972, -0.004028,   1.668530, 0.026587,
7.747754, 1.661279, 1.587158, -0.074121,   1.645972, 1.641943, -0.004028,   1.666113, 0.024976,
7.771896, 1.661279, 1.587158, -0.074121,   1.649194, 1.639526, -0.009668,   1.665308, 0.026587,
7.795962, 1.661279, 1.587158, -0.074121,   1.647583, 1.648389, 0.000806,   1.670947, 0.022559,
7.819851, 1.661279, 1.587158, -0.074121,   1.647583, 1.618579, -0.029004,   1.670142, 0.025781,
7.844191, 1.661279, 1.587158, -0.074121,   1.653223, 1.629053, -0.024170,   1.669336, 0.026587,
7.868308, 1.661279, 1.587158, -0.074121,   1.650806, 1.656445, 0.005640,   1.670142, 0.026587,
7.892194, 1.661279, 1.587158, -0.074121,   1.662891, 1.648389, -0.014502,   1.673364, 0.037866,
7.916307, 1.661279, 1.587158, -0.074121,   1.662085, 1.633081, -0.029004,   1.674976, 0.035449,
7.940648, 1.661279, 1.587158, -0.074121,   1.662085, 1.650806, -0.011279,   1.677393, 0.037866,
7.964863, 1.661279, 1.587158, -0.074121,   1.658057, 1.652417, -0.005640,   1.676587, 0.035449,
7.988967, 1.661279, 1.587158, -0.074121,   1.658862, 1.641138, -0.017725,   1.677393, 0.034644,
8.013079, 1.661279, 1.587158, -0.074121,   1.656445, 1.664502, 0.008057,   1.673364, 0.034644,
8.037061, 1.661279, 1.587158, -0.074121,   1.661279, 1.640332, -0.020947,   1.676587, 0.039478,
8.061204, 1.661279, 1.587158, -0.074121,   1.658057, 1.666113, 0.008057,   1.674170, 0.037866,
8.085197, 1.661279, 1.587158, -0.074121,   1.654834, 1.662085, 0.007251,   1.672559, 0.037866,
8.109072, 1.661279, 1.587158, -0.074121,   1.654834, 1.656445, 0.001611,   1.673364, 0.033838,
8.133063, 1.661279, 1.587158, -0.074121,   1.660474, 1.647583, -0.012891,   1.676587, 0.039478,
8.157283, 1.661279, 1.587158, -0.074121,   1.654834, 1.645972, -0.008862,   1.677393, 0.038672,
8.181420, 1.661279, 1.587158, -0.074121,   1.658862, 1.653223, -0.005640,   1.673364, 0.035449,
8.205440, 1.661279, 1.587158, -0.074121,   1.644360, 1.645972, 0.001611,   1.662891, 0.026587,
8.229414, 1.661279, 1.587158, -0.074121,   1.647583, 1.641138, -0.006445,   1.670142, 0.027393,
8.253629, 1.661279, 1.587158, -0.074121,   1.648389, 1.650806, 0.002417,   1.665308, 0.024976,
8.277631, 1.661279, 1.587158, -0.074121,   1.647583, 1.640332, -0.007251,   1.668530, 0.026587,
8.301757, 1.661279, 1.587158, -0.074121,   1.649194, 1.644360, -0.004834,   1.670142, 0.027393,
8.325862, 1.661279, 1.587158, -0.074121,   1.647583, 1.643555, -0.004028,   1.670947, 0.025781,
8.350300, 1.661279, 1.587158, -0.074121,   1.650806, 1.647583, -0.003223,   1.670947, 0.026587,
8.374471, 1.661279, 1.587158, -0.074121,   1.649194, 1.635498, -0.013696,   1.670142, 0.026587,
8.398561, 1.661279, 1.587158, -0.074121,   1.648389, 1.650000, 0.001611,   1.666113, 0.021753,
8.422420, 1.661279, 1.587158, -0.074121,   1.648389, 1.641138, -0.007251,   1.669336, 0.026587,
8.446750, 1.661279, 1.587158, -0.074121,   1.650000, 1.657251, 0.007251,   1.669336, 0.028198,
8.470749, 1.661279, 1.587158, -0.074121,   1.650000, 1.647583, -0.002417,   1.669336, 0.025781,
8.494845, 1.661279, 1.587158, -0.074121,   1.653223, 1.629053, -0.024170,   1.669336, 0.026587,
8.518980, 1.661279, 1.587158, -0.074121,   1.664502, 1.650806, -0.013696,   1.673364, 0.034644,
8.565137, 1.661279, 1.587158, -0.074121,   1.656445, 1.644360, -0.012085,   1.677393, 0.037866,
8.618134, 1.661279, 1.587158, -0.074121,   1.661279, 1.658057, -0.003223,   1.677393, 0.037866,
8.671135, 1.661279, 1.587158, -0.074121,   1.658862, 1.635498, -0.023364,   1.678198, 0.037866,
8.724135, 1.661279, 1.587158, -0.074121,   1.658862, 1.650000, -0.008862,   1.670142, 0.036255,
8.777136, 1.661279, 1.587158, -0.074121,   1.656445, 1.649194, -0.007251,   1.673364, 0.039478,
8.830134, 1.661279, 1.587158, -0.074121,   1.658057, 1.656445, -0.001611,   1.677393, 0.037866,
8.883136, 1.661279, 1.587158, -0.074121,   1.644360, 1.652417, 0.008057,   1.670142, 0.026587,
8.935361, 1.661279, 1.587158, -0.074121,   1.648389, 1.650000, 0.001611,   1.670142, 0.025781,
8.987135, 1.661279, 1.587158, -0.074121,   1.647583, 1.639526, -0.008057,   1.669336, 0.026587,
9.040137, 1.661279, 1.587158, -0.074121,   1.653223, 1.633081, -0.020142,   1.666113, 0.021753,
9.093135, 1.661279, 1.587158, -0.074121,   1.652417, 1.641943, -0.010474,   1.672559, 0.021753,
9.146137, 1.661279, 1.587158, -0.074121,   1.650000, 1.643555, -0.006445,   1.673364, 0.028198,
9.199134, 1.661279, 1.587158, -0.074121,   1.661279, 1.654834, -0.006445,   1.674976, 0.033838,
9.252135, 1.661279, 1.587158, -0.074121,   1.661279, 1.662085, 0.000806,   1.672559, 0.037866,
9.304361, 1.661279, 1.587158, -0.074121,   1.657251, 1.647583, -0.009668,   1.670947, 0.037866,
9.356368, 1.661279, 1.587158, -0.074121,   1.657251, 1.620996, -0.036255,   1.677393, 0.037866,
9.400854, 1.661279, 1.587158, -0.074121,   1.658862, 1.658862, 0.000000,   1.674976, 0.039478,
9.424769, 1.661279, 1.587158, -0.074121,   1.657251, 1.639526, -0.017725,   1.677393, 0.036255,
9.449041, 1.661279, 1.587158, -0.074121,   1.653223, 1.650000, -0.003223,   1.677393, 0.037866,
9.473136, 1.661279, 1.587158, -0.074121,   1.654834, 1.640332, -0.014502,   1.674170, 0.028198,
9.497311, 1.661279, 1.587158, -0.074121,   1.648389, 1.652417, 0.004028,   1.673364, 0.026587,
9.521217, 1.661279, 1.587158, -0.074121,   1.648389, 1.641138, -0.007251,   1.661279, 0.023364,
9.545426, 1.661279, 1.587158, -0.074121,   1.648389, 1.648389, 0.000000,   1.670142, 0.022559,
9.569351, 1.661279, 1.587158, -0.074121,   1.649194, 1.647583, -0.001611,   1.670947, 0.022559,
9.593534, 1.661279, 1.587158, -0.074121,   1.650806, 1.643555, -0.007251,   1.666113, 0.026587,
9.617651, 1.661279, 1.587158, -0.074121,   1.647583, 1.660474, 0.012891,   1.668530, 0.023364,
9.641661, 1.661279, 1.587158, -0.074121,   1.652417, 1.647583, -0.004834,   1.668530, 0.020947,
9.665761, 1.661279, 1.587158, -0.074121,   1.647583, 1.620996, -0.026587,   1.669336, 0.022559,
9.689864, 1.661279, 1.587158, -0.074121,   1.649194, 1.633887, -0.015308,   1.670142, 0.023364,
9.714083, 1.661279, 1.587158, -0.074121,   1.649194, 1.645972, -0.003223,   1.673364, 0.025781,
9.738285, 1.661279, 1.587158, -0.074121,   1.649194, 1.637915, -0.011279,   1.669336, 0.023364,
9.762423, 1.661279, 1.587158, -0.074121,   1.650000, 1.620190, -0.029810,   1.666113, 0.022559,
9.786642, 1.661279, 1.587158, -0.074121,   1.648389, 1.647583, -0.000806,   1.670947, 0.021753,
9.810863, 1.661279, 1.587158, -0.074121,   1.662891, 1.652417, -0.010474,   1.677393, 0.039478,
9.834986, 1.661279, 1.587158, -0.074121,   1.660474, 1.641943, -0.018530,   1.673364, 0.038672,
9.859201, 1.661279, 1.587158, -0.074121,   1.660474, 1.658057, -0.002417,   1.678198, 0.037866,
9.883303, 1.661279, 1.587158, -0.074121,   1.660474, 1.677393, 0.016919,   1.678198, 0.035449,
9.907307, 1.661279, 1.587158, -0.074121,   1.654834, 1.643555, -0.011279,   1.670142, 0.040283,
9.931311, 1.661279, 1.587158, -0.074121,   1.656445, 1.654028, -0.002417,   1.672559, 0.037866,
9.955425, 1.661279, 1.587158, -0.074121,   1.657251, 1.648389, -0.008862,   1.673364, 0.034644,
9.979644, 1.661279, 1.587158, -0.074121,   1.661279, 1.656445, -0.004834,   1.674976, 0.038672,
10.003856, 1.661279, 1.587158, -0.074121,   1.662085, 1.670142, 0.008057,   1.670142, 0.037866,
10.027985, 1.661279, 1.587158, -0.074121,   1.658057, 1.681421, 0.023364,   1.674170, 0.035449,
10.052209, 1.661279, 1.587158, -0.074121,   1.658057, 1.658862, 0.000806,   1.677393, 0.035449,
10.076428, 1.661279, 1.587158, -0.074121,   1.657251, 1.654834, -0.002417,   1.672559, 0.036255,
10.100856, 1.661279, 1.587158, -0.074121,   1.658862, 1.656445, -0.002417,   1.674170, 0.037866,
10.125206, 1.661279, 1.587158, -0.074121,   1.645972, 1.645972, 0.000000,   1.670947, 0.026587,
10.149424, 1.661279, 1.587158, -0.074121,   1.644360, 1.645972, 0.001611,   1.670142, 0.026587,
10.173632, 1.661279, 1.587158, -0.074121,   1.641943, 1.650000, 0.008057,   1.665308, 0.024976,
10.197865, 1.661279, 1.587158, -0.074121,   1.647583, 1.657251, 0.009668,   1.668530, 0.027393,
10.221984, 1.661279, 1.587158, -0.074121,   1.647583, 1.641138, -0.006445,   1.669336, 0.030615,
10.246426, 1.661279, 1.587158, -0.074121,   1.650000, 1.658057, 0.008057,   1.668530, 0.020947,
10.270606, 1.661279, 1.587158, -0.074121,   1.647583, 1.616162, -0.031421,   1.670142, 0.022559,
10.295090, 1.661279, 1.587158, -0.074121,   1.649194, 1.639526, -0.009668,   1.670142, 0.024976,
10.319421, 1.661279, 1.587158, -0.074121,   1.648389, 1.644360, -0.004028,   1.668530, 0.026587,
10.343983, 1.661279, 1.587158, -0.074121,   1.649194, 1.653223, 0.004028,   1.670142, 0.023364,
10.368085, 1.661279, 1.587158, -0.074121,   1.652417, 1.650806, -0.001611,   1.665308, 0.026587,
10.392431, 1.661279, 1.587158, -0.074121,   1.649194, 1.644360, -0.004834,   1.670947, 0.022559,
10.416874, 1.661279, 1.587158, -0.074121,   1.650000, 1.683032, 0.033032,   1.666919, 0.027393,
10.441077, 1.661279, 1.587158, -0.074121,   1.662085, 1.660474, -0.001611,   1.677393, 0.038672,
10.465429, 1.661279, 1.587158, -0.074121,   1.661279, 1.629053, -0.032227,   1.677393, 0.037866,
10.489754, 1.661279, 1.587158, -0.074121,   1.662085, 1.664502, 0.002417,   1.678198, 0.036255,
10.513976, 1.661279, 1.587158, -0.074121,   1.661279, 1.649194, -0.012085,   1.674976, 0.037866,
10.538411, 1.661279, 1.587158, -0.074121,   1.657251, 1.645972, -0.011279,   1.677393, 0.038672,
10.562793, 1.661279, 1.587158, -0.074121,   1.662085, 1.653223, -0.008862,   1.672559, 0.034644,
10.587096, 1.661279, 1.587158, -0.074121,   1.658057, 1.670142, 0.012085,   1.676587, 0.037866,
10.611307, 1.661279, 1.587158, -0.074121,   1.654028, 1.650000, -0.004028,   1.670142, 0.034644,
10.635643, 1.661279, 1.587158, -0.074121,   1.660474, 1.664502, 0.004028,   1.677393, 0.036255,
10.659867, 1.661279, 1.587158, -0.074121,   1.660474, 1.660474, 0.000000,   1.676587, 0.037866,
10.684088, 1.661279, 1.587158, -0.074121,   1.658057, 1.662891, 0.004834,   1.677393, 0.033838,
10.708296, 1.661279, 1.587158, -0.074121,   1.652417, 1.652417, 0.000000,   1.674170, 0.037866,
10.732414, 1.661279, 1.587158, -0.074121,   1.657251, 1.664502, 0.007251,   1.674170, 0.040283,
10.756546, 1.661279, 1.587158, -0.074121,   1.654834, 1.650000, -0.004834,   1.674976, 0.036255,
10.780871, 1.661279, 1.587158, -0.074121,   1.644360, 1.616968, -0.027393,   1.670142, 0.024976,
10.805322, 1.661279, 1.587158, -0.074121,   1.648389, 1.637915, -0.010474,   1.670142, 0.024976,
10.829539, 1.661279, 1.587158, -0.074121,   1.647583, 1.637109, -0.010474,   1.670142, 0.026587,
10.853980, 1.661279, 1.587158, -0.074121,   1.645166, 1.637915, -0.007251,   1.665308, 0.026587,
10.878422, 1.661279, 1.587158, -0.074121,   1.650000, 1.647583, -0.002417,   1.666113, 0.022559,
10.902869, 1.661279, 1.587158, -0.074121,   1.645972, 1.647583, 0.001611,   1.665308, 0.028198,
10.926977, 1.661279, 1.587158, -0.074121,   1.648389, 1.645166, -0.003223,   1.670142, 0.026587,
10.951431, 1.661279, 1.587158, -0.074121,   1.654834, 1.637915, -0.016919,   1.674170, 0.029810,
10.975837, 1.661279, 1.587158, -0.074121,   1.650000, 1.661279, 0.011279,   1.669336, 0.027393,
11.000086, 1.661279, 1.587158, -0.074121,   1.649194, 1.654834, 0.005640,   1.670142, 0.024976,
11.024204, 1.661279, 1.587158, -0.074121,   1.650000, 1.633887, -0.016113,   1.670142, 0.022559,
11.048640, 1.661279, 1.587158, -0.074121,   1.650806, 1.652417, 0.001611,   1.670142, 0.026587,
11.072835, 1.661279, 1.587158, -0.074121,   1.654028, 1.649194, -0.004834,   1.674976, 0.038672,
11.097205, 1.661279, 1.587158, -0.074121,   1.664502, 1.654028, -0.010474,   1.677393, 0.037866,
11.121553, 1.661279, 1.587158, -0.074121,   1.656445, 1.640332, -0.016113,   1.676587, 0.037866,
11.145983, 1.661279, 1.587158, -0.074121,   1.660474, 1.654834, -0.005640,   1.674976, 0.035449,
11.170388, 1.661279, 1.587158, -0.074121,   1.661279, 1.654028, -0.007251,   1.677393, 0.038672,
11.194867, 1.661279, 1.587158, -0.074121,   1.658862, 1.649194, -0.009668,   1.677393, 0.037866,
11.219226, 1.661279, 1.587158, -0.074121,   1.654834, 1.645166, -0.009668,   1.673364, 0.038672,
11.243650, 1.661279, 1.587158, -0.074121,   1.662085, 1.654028, -0.008057,   1.672559, 0.033838,
11.267981, 1.661279, 1.587158, -0.074121,   1.661279, 1.654028, -0.007251,   1.672559, 0.037866,
11.292306, 1.661279, 1.587158, -0.074121,   1.658862, 1.662891, 0.004028,   1.670947, 0.036255,
11.316444, 1.661279, 1.587158, -0.074121,   1.658057, 1.656445, -0.001611,   1.676587, 0.037866,
11.340939, 1.661279, 1.587158, -0.074121,   1.657251, 1.641943, -0.015308,   1.674170, 0.035449,
11.365329, 1.661279, 1.587158, -0.074121,   1.654834, 1.653223, -0.001611,   1.677393, 0.037866,
11.389661, 1.661279, 1.587158, -0.074121,   1.654028, 1.654028, 0.000000,   1.677393, 0.040283,
11.413893, 1.661279, 1.587158, -0.074121,   1.645166, 1.633081, -0.012085,   1.666919, 0.025781,
11.438293, 1.661279, 1.587158, -0.074121,   1.647583, 1.640332, -0.007251,   1.666113, 0.024976,
11.462651, 1.661279, 1.587158, -0.074121,   1.647583, 1.637915, -0.009668,   1.666919, 0.022559,
11.487101, 1.661279, 1.587158, -0.074121,   1.647583, 1.647583, 0.000000,   1.670947, 0.025781,
11.511342, 1.661279, 1.587158, -0.074121,   1.647583, 1.641943, -0.005640,   1.669336, 0.024976,
11.535651, 1.661279, 1.587158, -0.074121,   1.648389, 1.648389, 0.000000,   1.670142, 0.025781,
11.559867, 1.661279, 1.587158, -0.074121,   1.649194, 1.644360, -0.004834,   1.669336, 0.023364,
11.584327, 1.661279, 1.587158, -0.074121,   1.648389, 1.650806, 0.002417,   1.665308, 0.024976,
11.608542, 1.661279, 1.587158, -0.074121,   1.649194, 1.643555, -0.005640,   1.674976, 0.022559,
11.632859, 1.661279, 1.587158, -0.074121,   1.645972, 1.654834, 0.008862,   1.670142, 0.026587,
11.656988, 1.661279, 1.587158, -0.074121,   1.647583, 1.644360, -0.003223,   1.670142, 0.022559,
11.681321, 1.661279, 1.587158, -0.074121,   1.648389, 1.652417, 0.004028,   1.669336, 0.021753,
11.705440, 1.661279, 1.587158, -0.074121,   1.645972, 1.641138, -0.004834,   1.670142, 0.025781,
11.729765, 1.661279, 1.587158, -0.074121,   1.662085, 1.647583, -0.014502,   1.674170, 0.037866,
11.754222, 1.661279, 1.587158, -0.074121,   1.662085, 1.645166, -0.016919,   1.673364, 0.037866,
11.778652, 1.661279, 1.587158, -0.074121,   1.656445, 1.649194, -0.007251,   1.673364, 0.040283,
