skip,unit_x, time, Vca, Voa, VoVca, Vcn, Von, VoVcn, Tbv, Vbv,
 0,x_unit, 6.225610, 1.661279, 0.018530, -1.642749,   1.656445, 1.131958, -0.524487,   1.687866, 0.048340,
 0,x_unit, 6.251697, 1.661279, 0.017725, -1.643555,   1.656445, 1.052197, -0.604248,   1.689478, 0.055591,
 0,x_unit, 6.277717, 1.654028, 0.303735, -1.350293,   1.654028, 1.106177, -0.547852,   1.691895, 0.052368,
 0,x_unit, 6.303726, 1.656445, 0.757324, -0.899121,   1.657251, 1.205273, -0.451978,   1.690283, 0.049951,
 0,x_unit, 6.329860, 1.652417, 0.017725, -1.634692,   1.654028, 1.124707, -0.529321,   1.691089, 0.046729,
 0,x_unit, 6.355831, 1.654834, 0.017725, -1.637109,   1.654028, 0.971631, -0.682397,   1.691089, 0.052368,
 0,x_unit, 6.381831, 1.654028, 0.073315, -1.580713,   1.654834, 1.050586, -0.604248,   1.693506, 0.050757,
 0,x_unit, 6.407841, 1.654028, 0.151465, -1.502563,   1.654834, 1.127124, -0.527710,   1.691895, 0.050757,
 0,x_unit, 6.433830, 1.653223, 0.088623, -1.564600,   1.653223, 1.214136, -0.439087,   1.683032, 0.053979,
 0,x_unit, 6.460008, 1.654834, 0.059619, -1.595215,   1.650806, 1.262476, -0.388330,   1.691895, 0.052368,
 0,x_unit, 6.486041, 1.650806, 0.265869, -1.384936,   1.654834, 1.324512, -0.330322,   1.690283, 0.052368,
 0,x_unit, 6.512145, 1.657251, 0.678369, -0.978882,   1.657251, 1.424414, -0.232837,   1.691895, 0.049951,
 0,x_unit, 6.538165, 1.654834, 1.086035, -0.568799,   1.654834, 1.479199, -0.175635,   1.691089, 0.049951,
 0,x_unit, 6.564285, 1.647583, 1.517065, -0.130518,   1.647583, 1.556543, -0.091040,   1.681421, 0.038672,
 0,x_unit, 6.590398, 1.649194, 1.906201, 0.257007,   1.645972, 1.608911, -0.037060,   1.689478, 0.037866,
 0,x_unit, 6.616141, 1.648389, 2.131787, 0.483398,   1.647583, 1.654834, 0.007251,   1.685449, 0.039478,
 0,x_unit, 6.641612, 1.650000, 2.213159, 0.563159,   1.645166, 1.668530, 0.023364,   1.681421, 0.036255,
 0,x_unit, 6.667149, 1.656445, 2.051221, 0.394775,   1.652417, 1.670947, 0.018530,   1.683838, 0.037866,
 0,x_unit, 6.692718, 1.650806, 1.712036, 0.061231,   1.647583, 1.633887, -0.013696,   1.685449, 0.038672,
 0,x_unit, 6.718381, 1.647583, 1.500952, -0.146631,   1.652417, 1.616162, -0.036255,   1.687060, 0.037866,
 0,x_unit, 6.744166, 1.648389, 0.641309, -1.007080,   1.649194, 1.504980, -0.144214,   1.685449, 0.037866,
 0,x_unit, 6.770301, 1.654834, 0.555103, -1.099731,   1.648389, 1.491284, -0.157104,   1.681421, 0.037866,
 0,x_unit, 6.796266, 1.648389, 0.006445, -1.641943,   1.647583, 1.282617, -0.364966,   1.681421, 0.039478,
 0,x_unit, 6.822275, 1.645972, 0.005640, -1.640332,   1.643555, 1.222192, -0.421362,   1.686255, 0.038672,
 0,x_unit, 6.848281, 1.645166, 0.178857, -1.466309,   1.647583, 1.257642, -0.389941,   1.686255, 0.038672,
 0,x_unit, 6.874271, 1.662085, 0.278760, -1.383325,   1.662891, 1.317261, -0.345630,   1.691895, 0.049951,
 0,x_unit, 6.900273, 1.658862, 0.340796, -1.318066,   1.654834, 1.343042, -0.311792,   1.691895, 0.051562,
 0,x_unit, 6.926380, 1.654834, 0.818555, -0.836279,   1.662085, 1.479199, -0.182886,   1.690283, 0.053979,
 0,x_unit, 6.952388, 1.661279, 1.125513, -0.535767,   1.660474, 1.506592, -0.153882,   1.691895, 0.049951,
 0,x_unit, 6.978391, 1.658862, 1.243140, -0.415723,   1.661279, 1.550903, -0.110376,   1.690283, 0.052368,
 0,x_unit, 7.004376, 1.654834, 1.253613, -0.401221,   1.662085, 1.566211, -0.095874,   1.693506, 0.048340,
 0,x_unit, 7.030425, 1.654028, 1.168213, -0.485815,   1.658862, 1.556543, -0.102319,   1.693506, 0.053979,
 0,x_unit, 7.056503, 1.654834, 1.124707, -0.530127,   1.654834, 1.553320, -0.101514,   1.691895, 0.050757,
 0,x_unit, 7.082399, 1.661279, 1.180298, -0.480981,   1.660474, 1.585547, -0.074927,   1.693506, 0.054785,
 0,x_unit, 7.108381, 1.658862, 1.116650, -0.542212,   1.658057, 1.548486, -0.109570,   1.691089, 0.052368,
 0,x_unit, 7.134394, 1.654834, 0.982104, -0.672729,   1.654834, 1.574268, -0.080566,   1.691895, 0.053979,
 0,x_unit, 7.160402, 1.661279, 1.441333, -0.219946,   1.660474, 1.625024, -0.035449,   1.687060, 0.049951,
 0,x_unit, 7.186395, 1.647583, 1.876392, 0.228809,   1.650806, 1.682227, 0.031421,   1.683838, 0.039478,
 0,x_unit, 7.211935, 1.647583, 2.187378, 0.539795,   1.650000, 1.723315, 0.073315,   1.685449, 0.039478,
 0,x_unit, 7.237368, 1.650000, 2.234106, 0.584106,   1.649194, 1.708008, 0.058813,   1.687060, 0.038672,
 0,x_unit, 7.262941, 1.648389, 2.036719, 0.388330,   1.648389, 1.693506, 0.045117,   1.679810, 0.039478,
 0,x_unit, 7.288502, 1.654834, 1.902979, 0.248145,   1.650000, 1.682227, 0.032227,   1.687866, 0.040283,
 0,x_unit, 7.314039, 1.650000, 1.681421, 0.031421,   1.647583, 1.686255, 0.038672,   1.685449, 0.039478,
 0,x_unit, 7.339479, 1.650806, 1.558960, -0.091846,   1.647583, 1.627441, -0.020142,   1.685449, 0.038672,
 0,x_unit, 7.365616, 1.650806, 1.509009, -0.141797,   1.650000, 1.637915, -0.012085,   1.690283, 0.038672,
 0,x_unit, 7.391617, 1.654834, 1.587964, -0.066870,   1.656445, 1.627441, -0.029004,   1.682227, 0.040283,
 0,x_unit, 7.417690, 1.652417, 1.901367, 0.248950,   1.648389, 1.679004, 0.030615,   1.687060, 0.039478,
 0,x_unit, 7.443055, 1.650806, 2.202686, 0.551880,   1.650806, 1.716064, 0.065259,   1.683032, 0.036255,
 0,x_unit, 7.468476, 1.650000, 2.537842, 0.887842,   1.654028, 1.751514, 0.097485,   1.682227, 0.036255,
 0,x_unit, 7.493948, 1.657251, 2.812573, 1.155322,   1.654028, 1.784546, 0.130518,   1.685449, 0.038672,
 0,x_unit, 7.519369, 1.661279, 2.978540, 1.317261,   1.666113, 1.816772, 0.150659,   1.695117, 0.053979,
 0,x_unit, 7.544812, 1.666113, 2.976929, 1.310815,   1.662085, 1.795020, 0.132935,   1.691895, 0.051562,
 0,x_unit, 7.570471, 1.662085, 2.509644, 0.847559,   1.662085, 1.743457, 0.081372,   1.695923, 0.050757,
 0,x_unit, 7.596043, 1.662085, 0.864478, -0.797607,   1.654834, 1.509009, -0.145825,   1.691895, 0.054785,
 0,x_unit, 7.622182, 1.653223, 0.013696, -1.639526,   1.658862, 1.237500, -0.421362,   1.690283, 0.050757,
 0,x_unit, 7.648065, 1.654028, 0.016919, -1.637109,   1.649194, 1.009497, -0.639697,   1.691895, 0.051562,
 0,x_unit, 7.674086, 1.652417, 0.017725, -1.634692,   1.654028, 0.917651, -0.736377,   1.686255, 0.052368,
 0,x_unit, 7.700159, 1.652417, 0.019336, -1.633081,   1.649194, 0.978076, -0.671118,   1.691895, 0.046729,
 0,x_unit, 7.726168, 1.648389, 0.016919, -1.631470,   1.654028, 1.033667, -0.620361,   1.691895, 0.049951,
 0,x_unit, 7.752281, 1.654834, 0.019336, -1.635498,   1.654028, 1.110205, -0.543823,   1.693506, 0.055591,
 0,x_unit, 7.778162, 1.653223, 0.028198, -1.625024,   1.654834, 1.173047, -0.481787,   1.694311, 0.049951,
 0,x_unit, 7.804218, 1.654834, 0.167578, -1.487256,   1.656445, 1.246362, -0.410083,   1.689478, 0.049951,
 0,x_unit, 7.830384, 1.656445, 0.152271, -1.504175,   1.654834, 1.264893, -0.389941,   1.691089, 0.053979,
 0,x_unit, 7.856385, 1.641138, 0.002417, -1.638721,   1.640332, 1.290674, -0.349658,   1.687866, 0.040283,
 0,x_unit, 7.882416, 1.644360, 0.006445, -1.637915,   1.645166, 1.286646, -0.358521,   1.683032, 0.038672,
 0,x_unit, 7.908280, 1.640332, 0.005640, -1.634692,   1.640332, 1.238306, -0.402026,   1.683838, 0.037866,
 0,x_unit, 7.934385, 1.644360, 0.000806, -1.643555,   1.645972, 1.267310, -0.378662,   1.682227, 0.037866,
 0,x_unit, 7.960495, 1.641943, 0.007251, -1.634692,   1.644360, 1.309204, -0.335156,   1.685449, 0.037866,
 0,x_unit, 7.986497, 1.643555, 0.258618, -1.384937,   1.645166, 1.372046, -0.273120,   1.679004, 0.037866,
 0,x_unit, 8.012600, 1.645166, 0.605054, -1.040112,   1.648389, 1.434082, -0.214307,   1.683838, 0.038672,
 0,x_unit, 8.038514, 1.649194, 1.001440, -0.647754,   1.647583, 1.508203, -0.139380,   1.687060, 0.038672,
 0,x_unit, 8.064617, 1.645972, 1.436499, -0.209473,   1.650806, 1.575879, -0.074927,   1.683838, 0.039478,
 0,x_unit, 8.090610, 1.650000, 1.815967, 0.165967,   1.652417, 1.632275, -0.020142,   1.683032, 0.038672,
 0,x_unit, 8.116383, 1.650806, 2.025440, 0.374634,   1.653223, 1.677393, 0.024170,   1.683032, 0.039478,
 0,x_unit, 8.141827, 1.658862, 2.083447, 0.424585,   1.662891, 1.676587, 0.013696,   1.691089, 0.049951,
 0,x_unit, 8.167374, 1.668530, 1.924731, 0.256201,   1.662891, 1.677393, 0.014502,   1.687060, 0.053979,
 0,x_unit, 8.192939, 1.662891, 1.722510, 0.059619,   1.661279, 1.645166, -0.016113,   1.693506, 0.053979,
 0,x_unit, 8.218607, 1.662891, 1.499341, -0.163550,   1.660474, 1.633081, -0.027393,   1.691895, 0.054785,
 0,x_unit, 8.244594, 1.656445, 1.408301, -0.248145,   1.654834, 1.618579, -0.036255,   1.691089, 0.053979,
 0,x_unit, 8.270667, 1.662891, 1.426025, -0.236865,   1.658862, 1.620996, -0.037866,   1.687866, 0.052368,
 0,x_unit, 8.296734, 1.652417, 1.625024, -0.027393,   1.658862, 1.654028, -0.004834,   1.691895, 0.055591,
 0,x_unit, 8.322833, 1.662085, 1.930371, 0.268286,   1.657251, 1.698340, 0.041089,   1.691089, 0.055591,
 0,x_unit, 8.348266, 1.656445, 2.271973, 0.615527,   1.661279, 1.724121, 0.062842,   1.691895, 0.051562,
 0,x_unit, 8.373840, 1.662085, 2.558789, 0.896704,   1.660474, 1.761182, 0.100708,   1.694311, 0.050757,
 0,x_unit, 8.399375, 1.656445, 2.723950, 1.067505,   1.660474, 1.786157, 0.125684,   1.691089, 0.053979,
 0,x_unit, 8.424938, 1.662085, 2.744092, 1.082007,   1.658862, 1.766821, 0.107959,   1.687866, 0.051562,
 0,x_unit, 8.450373, 1.662085, 2.565234, 0.903149,   1.658057, 1.760376, 0.102319,   1.691089, 0.053979,
 0,x_unit, 8.475860, 1.647583, 2.295337, 0.647754,   1.647583, 1.714453, 0.066870,   1.686255, 0.039478,
 0,x_unit, 8.501389, 1.647583, 2.087476, 0.439893,   1.647583, 1.724121, 0.076538,   1.683838, 0.037866,
 0,x_unit, 8.526938, 1.650000, 1.861084, 0.211084,   1.649194, 1.683838, 0.034644,   1.687060, 0.037866,
 0,x_unit, 8.552589, 1.649194, 1.814355, 0.165161,   1.644360, 1.647583, 0.003223,   1.682227, 0.038672,
 0,x_unit, 8.578049, 1.650000, 1.873169, 0.223169,   1.648389, 1.668530, 0.020142,   1.681421, 0.040283,
 0,x_unit, 8.603482, 1.648389, 2.118896, 0.470508,   1.648389, 1.699145, 0.050757,   1.687866, 0.038672,
 0,x_unit, 8.629055, 1.650806, 2.433911, 0.783105,   1.653223, 1.736206, 0.082983,   1.679810, 0.037866,
 0,x_unit, 8.654617, 1.654028, 2.686084, 1.032056,   1.652417, 1.766821, 0.114404,   1.685449, 0.037866,
 0,x_unit, 8.680044, 1.654028, 2.891528, 1.237500,   1.650000, 1.810327, 0.160327,   1.683838, 0.035449,
 0,x_unit, 8.705500, 1.653223, 2.972095, 1.318872,   1.654028, 1.786963, 0.132935,   1.687866, 0.040283,
 0,x_unit, 8.731050, 1.650000, 2.872192, 1.222192,   1.650000, 1.780518, 0.130518,   1.681421, 0.040283,
 0,x_unit, 8.756619, 1.650000, 2.628882, 0.978882,   1.654028, 1.751514, 0.097485,   1.683032, 0.036255,
 0,x_unit, 8.782053, 1.662085, 2.359790, 0.697705,   1.668530, 1.714453, 0.045923,   1.694311, 0.049951,
 0,x_unit, 8.807497, 1.664502, 2.109228, 0.444726,   1.658057, 1.685449, 0.027393,   1.687866, 0.049951,
 0,x_unit, 8.833050, 1.662891, 1.953735, 0.290845,   1.662085, 1.686255, 0.024170,   1.691895, 0.048340,
 0,x_unit, 8.858617, 1.664502, 1.913452, 0.248950,   1.660474, 1.691895, 0.031421,   1.693506, 0.053979,
 0,x_unit, 8.884096, 1.662085, 2.068140, 0.406055,   1.658057, 1.728955, 0.070898,   1.691895, 0.055591,
 0,x_unit, 8.909482, 1.656445, 2.276001, 0.619556,   1.657251, 1.724927, 0.067676,   1.691895, 0.049951,
 0,x_unit, 8.935068, 1.660474, 2.611963, 0.951489,   1.657251, 1.764404, 0.107153,   1.689478, 0.045923,
 0,x_unit, 8.960621, 1.664502, 2.869775, 1.205273,   1.662085, 1.777295, 0.115210,   1.695117, 0.051562,
 0,x_unit, 8.986106, 1.662891, 2.984180, 1.321289,   1.656445, 1.814355, 0.157910,   1.694311, 0.052368,
 0,x_unit, 9.011584, 1.657251, 2.968872, 1.311621,   1.662085, 1.770044, 0.107959,   1.687866, 0.051562,
 0,x_unit, 9.037044, 1.658057, 2.823853, 1.165796,   1.662085, 1.774878, 0.112793,   1.691895, 0.051562,
 0,x_unit, 9.062624, 1.662085, 2.549121, 0.887036,   1.662085, 1.745068, 0.082983,   1.698340, 0.050757,
 0,x_unit, 9.088137, 1.658862, 2.250220, 0.591357,   1.662085, 1.716064, 0.053980,   1.685449, 0.051562,
 0,x_unit, 9.113712, 1.645166, 2.018188, 0.373022,   1.641943, 1.676587, 0.034644,   1.679810, 0.040283,
 0,x_unit, 9.139149, 1.647583, 1.948901, 0.301318,   1.647583, 1.654834, 0.007251,   1.685449, 0.038672,
 0,x_unit, 9.164724, 1.647583, 1.975488, 0.327905,   1.645972, 1.668530, 0.022559,   1.691895, 0.041895,
 0,x_unit, 9.190273, 1.647583, 2.181738, 0.534155,   1.647583, 1.693506, 0.045923,   1.690283, 0.037866,
 0,x_unit, 9.215831, 1.647583, 2.461304, 0.813721,   1.650000, 1.730566, 0.080566,   1.679004, 0.037866,
 0,x_unit, 9.241273, 1.653223, 2.740869, 1.087646,   1.650806, 1.774878, 0.124072,   1.685449, 0.036255,
 0,x_unit, 9.266835, 1.649194, 2.960010, 1.310815,   1.652417, 1.799853, 0.147436,   1.679810, 0.035449,
 0,x_unit, 9.292266, 1.650806, 3.047827, 1.397021,   1.650000, 1.786157, 0.136157,   1.683838, 0.039478,
 0,x_unit, 9.317726, 1.648389, 2.947925, 1.299536,   1.653223, 1.801465, 0.148242,   1.682227, 0.039478,
 0,x_unit, 9.343061, 1.654028, 2.699780, 1.045752,   1.653223, 1.790186, 0.136963,   1.687060, 0.038672,
 0,x_unit, 9.368497, 1.654028, 2.413769, 0.759741,   1.650806, 1.727344, 0.076538,   1.683838, 0.035449,
 0,x_unit, 9.394056, 1.648389, 2.142261, 0.493872,   1.649194, 1.691895, 0.042700,   1.686255, 0.035449,
 0,x_unit, 9.419571, 1.647583, 1.969849, 0.322266,   1.650000, 1.679004, 0.029004,   1.685449, 0.042700,
 0,x_unit, 9.445051, 1.664502, 1.931177, 0.266675,   1.664502, 1.674170, 0.009668,   1.693506, 0.047534,
 0,x_unit, 9.470618, 1.656445, 2.069751, 0.413306,   1.662085, 1.704785, 0.042700,   1.689478, 0.046729,
 0,x_unit, 9.496138, 1.664502, 2.322729, 0.658227,   1.662891, 1.727344, 0.064453,   1.687060, 0.051562,
 0,x_unit, 9.521722, 1.662085, 2.599072, 0.936987,   1.661279, 1.727344, 0.066064,   1.693506, 0.052368,
 0,x_unit, 9.547162, 1.664502, 2.876221, 1.211719,   1.662085, 1.793408, 0.131323,   1.686255, 0.047534,
 0,x_unit, 9.572724, 1.660474, 3.017212, 1.356738,   1.658862, 1.802271, 0.143408,   1.689478, 0.051562,
 0,x_unit, 9.598270, 1.662085, 3.015600, 1.353516,   1.658862, 1.802271, 0.143408,   1.691895, 0.053979,
 0,x_unit, 9.623835, 1.662085, 2.804517, 1.142432,   1.657251, 1.770044, 0.112793,   1.690283, 0.051562,
 0,x_unit, 9.649270, 1.660474, 2.527368, 0.866894,   1.661279, 1.731372, 0.070093,   1.685449, 0.050757,
 0,x_unit, 9.674840, 1.662085, 2.224438, 0.562353,   1.657251, 1.712036, 0.054785,   1.687866, 0.051562,
 0,x_unit, 9.700371, 1.654834, 2.025440, 0.370606,   1.662085, 1.693506, 0.031421,   1.691089, 0.051562,
 0,x_unit, 9.725947, 1.658057, 1.939233, 0.281177,   1.654028, 1.683838, 0.029810,   1.690283, 0.048340,
 0,x_unit, 9.751477, 1.658057, 2.011743, 0.353686,   1.658862, 1.687866, 0.029004,   1.695117, 0.049951,
 0,x_unit, 9.776944, 1.648389, 2.238135, 0.589746,   1.641943, 1.704785, 0.062842,   1.689478, 0.040283,
 0,x_unit, 9.802387, 1.648389, 2.556372, 0.907983,   1.648389, 1.756348, 0.107959,   1.683838, 0.037866,
 0,x_unit, 9.827937, 1.650806, 2.806934, 1.156128,   1.647583, 1.776489, 0.128906,   1.683838, 0.039478,
 0,x_unit, 9.853512, 1.650000, 2.997876, 1.347876,   1.647583, 1.795825, 0.148242,   1.691089, 0.039478,
 0,x_unit, 9.878955, 1.654028, 3.014795, 1.360767,   1.653223, 1.790186, 0.136963,   1.683838, 0.038672,
 0,x_unit, 9.904380, 1.654028, 2.847217, 1.193189,   1.653223, 1.772461, 0.119238,   1.681421, 0.039478,
 0,x_unit, 9.929958, 1.652417, 2.574902, 0.922485,   1.648389, 1.747485, 0.099097,   1.682227, 0.037866,
 0,x_unit, 9.955500, 1.653223, 2.288892, 0.635669,   1.650000, 1.699145, 0.049145,   1.683032, 0.036255,
 0,x_unit, 9.980944, 1.650806, 2.059277, 0.408472,   1.648389, 1.691089, 0.042700,   1.685449, 0.036255,
 0,x_unit, 10.006382, 1.649194, 1.935205, 0.286011,   1.650000, 1.674170, 0.024170,   1.685449, 0.038672,
 0,x_unit, 10.032160, 1.647583, 1.988379, 0.340796,   1.648389, 1.694311, 0.045923,   1.679810, 0.038672,
 0,x_unit, 10.057955, 1.652417, 2.193823, 0.541406,   1.650000, 1.683838, 0.033838,   1.685449, 0.039478,
 0,x_unit, 10.083651, 1.666113, 2.516895, 0.850781,   1.661279, 1.778101, 0.116821,   1.686255, 0.052368,
 0,x_unit, 10.109269, 1.666113, 2.783569, 1.117456,   1.666113, 1.777295, 0.111182,   1.686255, 0.051562,
 0,x_unit, 10.135062, 1.668530, 3.001904, 1.333374,   1.662891, 1.806299, 0.143408,   1.694311, 0.051562,
 0,x_unit, 10.160840, 1.665308, 3.035742, 1.370434,   1.662891, 1.810327, 0.147437,   1.683838, 0.048340,
 0,x_unit, 10.186556, 1.664502, 2.909253, 1.244751,   1.662891, 1.799048, 0.136157,   1.689478, 0.052368,
 0,x_unit, 10.212268, 1.665308, 2.637744, 0.972437,   1.664502, 1.757959, 0.093457,   1.691895, 0.048340,
 0,x_unit, 10.237940, 1.661279, 2.288086, 0.626807,   1.658862, 1.716064, 0.057202,   1.695117, 0.054785,
 0,x_unit, 10.263726, 1.658057, 2.101978, 0.443921,   1.658057, 1.699951, 0.041895,   1.689478, 0.051562,
 0,x_unit, 10.289399, 1.661279, 1.950513, 0.289233,   1.660474, 1.673364, 0.012891,   1.691895, 0.051562,
 0,x_unit, 10.315177, 1.662891, 1.993213, 0.330322,   1.654834, 1.690283, 0.035449,   1.693506, 0.053979,
 0,x_unit, 10.340848, 1.661279, 2.180127, 0.518848,   1.660474, 1.703174, 0.042700,   1.691089, 0.048340,
 0,x_unit, 10.366627, 1.662891, 2.479028, 0.816138,   1.658057, 1.757959, 0.099902,   1.694311, 0.052368,
 0,x_unit, 10.392276, 1.644360, 2.740063, 1.095703,   1.647583, 1.778101, 0.130518,   1.686255, 0.037866,
 0,x_unit, 10.418498, 1.649194, 2.964844, 1.315649,   1.654834, 1.799853, 0.145020,   1.691895, 0.045923,
 0,x_unit, 10.444170, 1.649194, 3.027685, 1.378491,   1.648389, 1.819995, 0.171606,   1.687060, 0.038672,
 0,x_unit, 10.470043, 1.647583, 2.930200, 1.282617,   1.647583, 1.768433, 0.120850,   1.685449, 0.035449,
 0,x_unit, 10.495728, 1.650806, 2.654663, 1.003857,   1.647583, 1.780518, 0.132935,   1.683838, 0.036255,
 0,x_unit, 10.521497, 1.652417, 2.339648, 0.687232,   1.656445, 1.731372, 0.074927,   1.682227, 0.044312,
 0,x_unit, 10.547159, 1.650000, 2.126148, 0.476148,   1.643555, 1.690283, 0.046728,   1.685449, 0.040283,
 0,x_unit, 10.573075, 1.650000, 1.936816, 0.286816,   1.650806, 1.645972, -0.004834,   1.687060, 0.038672,
 0,x_unit, 10.599064, 1.649194, 1.971460, 0.322266,   1.652417, 1.650000, -0.002417,   1.682227, 0.037866,
 0,x_unit, 10.625110, 1.657251, 2.158374, 0.501123,   1.654028, 1.703174, 0.049145,   1.690283, 0.041895,
 0,x_unit, 10.650943, 1.650000, 2.454053, 0.804053,   1.653223, 1.714453, 0.061230,   1.686255, 0.039478,
 0,x_unit, 10.676622, 1.654834, 2.703003, 1.048169,   1.650806, 1.765210, 0.114404,   1.687060, 0.034644,
 0,x_unit, 10.702404, 1.666919, 2.969678, 1.302759,   1.666919, 1.790991, 0.124072,   1.691895, 0.052368,
 0,x_unit, 10.728164, 1.668530, 3.034936, 1.366406,   1.666113, 1.807104, 0.140991,   1.691895, 0.053979,
 0,x_unit, 10.753949, 1.666113, 2.934228, 1.268115,   1.666113, 1.811133, 0.145020,   1.687866, 0.052368,
 0,x_unit, 10.779620, 1.662085, 2.691724, 1.029639,   1.662085, 1.772461, 0.110376,   1.693506, 0.053979,
 0,x_unit, 10.805284, 1.660474, 2.401685, 0.741211,   1.665308, 1.728149, 0.062842,   1.691895, 0.050757,
 0,x_unit, 10.831059, 1.658862, 2.110840, 0.451978,   1.658862, 1.703174, 0.044312,   1.691089, 0.054785,
 0,x_unit, 10.856845, 1.658862, 1.969849, 0.310986,   1.662085, 1.669336, 0.007251,   1.691895, 0.050757,
 0,x_unit, 10.882544, 1.658057, 1.980322, 0.322266,   1.658862, 1.683032, 0.024170,   1.687060, 0.050757,
 0,x_unit, 10.908165, 1.662085, 2.155957, 0.493872,   1.662085, 1.701563, 0.039478,   1.689478, 0.051562,
 0,x_unit, 10.933953, 1.660474, 2.441968, 0.781494,   1.661279, 1.748291, 0.087012,   1.691895, 0.051562,
 0,x_unit, 10.959727, 1.661279, 2.704614, 1.043335,   1.662085, 1.761182, 0.099097,   1.683838, 0.053979,
 0,x_unit, 10.985420, 1.660474, 2.953564, 1.293091,   1.660474, 1.795020, 0.134546,   1.683838, 0.053979,
 0,x_unit, 11.011061, 1.662085, 3.044605, 1.382520,   1.662085, 1.813550, 0.151465,   1.690283, 0.050757,
 0,x_unit, 11.036843, 1.645972, 2.955981, 1.310010,   1.647583, 1.794214, 0.146631,   1.682227, 0.037866,
 0,x_unit, 11.062632, 1.645166, 2.716699, 1.071533,   1.647583, 1.757959, 0.110376,   1.687866, 0.040283,
 0,x_unit, 11.088300, 1.647583, 2.396851, 0.749268,   1.647583, 1.712842, 0.065259,   1.683838, 0.038672,
 0,x_unit, 11.114059, 1.649194, 2.147900, 0.498706,   1.647583, 1.699145, 0.051562,   1.683838, 0.038672,
 0,x_unit, 11.139723, 1.645972, 1.979517, 0.333545,   1.647583, 1.674170, 0.026587,   1.683838, 0.039478,
 0,x_unit, 11.165532, 1.649194, 1.944067, 0.294873,   1.645166, 1.682227, 0.037060,   1.683838, 0.038672,
 0,x_unit, 11.191173, 1.650806, 2.097949, 0.447144,   1.650806, 1.699145, 0.048340,   1.686255, 0.040283,
 0,x_unit, 11.216952, 1.649194, 2.393628, 0.744434,   1.650000, 1.740234, 0.090234,   1.686255, 0.037866,
 0,x_unit, 11.242625, 1.650000, 2.669165, 1.019165,   1.650000, 1.740234, 0.090234,   1.685449, 0.040283,
 0,x_unit, 11.268295, 1.650000, 2.922949, 1.272949,   1.650806, 1.789380, 0.138574,   1.683838, 0.037866,
 0,x_unit, 11.293855, 1.654028, 3.048633, 1.394605,   1.649194, 1.798242, 0.149048,   1.683032, 0.039478,
 0,x_unit, 11.319729, 1.654834, 2.968066, 1.313233,   1.653223, 1.799048, 0.145825,   1.681421, 0.038672,
 0,x_unit, 11.345377, 1.662085, 2.702197, 1.040112,   1.666919, 1.793408, 0.126489,   1.691089, 0.051562,
 0,x_unit, 11.371167, 1.661279, 2.450830, 0.789551,   1.662891, 1.741846, 0.078955,   1.693506, 0.052368,
 0,x_unit, 11.396955, 1.662891, 2.181738, 0.518848,   1.664502, 1.702368, 0.037866,   1.691895, 0.048340,
